dll,rva,ord,type,who,kind,target,len
D2GAME.dll,0x5622E,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E7F0,4
D2GAME.dll,0x56252,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x5625E,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x56284,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x562BE,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x5630B,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x5631A,10004,inline-edit,logic-inline,value-edit,,32
D2GAME.dll,0x56355,10004,inline-edit,logic-inline,value-edit,,26
D2GAME.dll,0x56379,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x56389,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023FFF0,4
D2GAME.dll,0x5639D,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x563B2,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x57D58,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x5A03B,10004,inline-edit,other:nvgpucomp32.dll,abs-ptr,,39
D2GAME.dll,0x5BB25,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x5BB55,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x5BBAE,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x5C03E,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023ED20,4
D2GAME.dll,0x5C822,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x5CB65,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023FE30,4
D2GAME.dll,0x5D318,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x5D498,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x5D57F,10004,inline-edit,logic-inline,value-edit,,12
D2GAME.dll,0x5FA19,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023FE30,4
D2GAME.dll,0x613F1,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x664CE,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x6742E,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x67508,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0x67668,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x679A4,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x67BEF,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x6AA54,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023FFE0,4
D2GAME.dll,0x6ACD5,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021DD60,4
D2GAME.dll,0x6ADE8,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE400,4
D2GAME.dll,0x6AE14,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE400,4
D2GAME.dll,0x6AEBE,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE400,4
D2GAME.dll,0x6BB06,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0x6C281,10004,inline-edit,other:gdi32full.dll,rel-branch,0x769732F9,4
D2GAME.dll,0x6C601,10004,inline-edit,other:gdi32full.dll,rel-branch,0x76963679,4
D2GAME.dll,0x6CCD7,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x6D13E,10004,CALL-patch,PD2:ProjectDiablo.dll,control-redirect,0x1023EEB0,43
D2GAME.dll,0x6D2D6,10004,NOP-out,logic-nop,code-removed,,2
D2GAME.dll,0x6D315,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F430,4
D2GAME.dll,0x6D531,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x6D560,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x6D5B4,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0x6E0FC,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE400,4
D2GAME.dll,0x6E10E,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE400,4
D2GAME.dll,0x6E219,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240AA0,4
D2GAME.dll,0x6E329,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE400,4
D2GAME.dll,0x6E427,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240AA0,4
D2GAME.dll,0x6EC3A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102469B0,4
D2GAME.dll,0x6F09E,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023FFE0,4
D2GAME.dll,0x6F1C4,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102469B0,4
D2GAME.dll,0x6F1DE,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102469B0,4
D2GAME.dll,0x6F204,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102469B0,4
D2GAME.dll,0x6F234,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102469B0,4
D2GAME.dll,0x6F2D4,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102469B0,4
D2GAME.dll,0x6F304,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102469B0,4
D2GAME.dll,0x6F354,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102469B0,4
D2GAME.dll,0x6F407,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102469B0,4
D2GAME.dll,0x6F433,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102469B0,4
D2GAME.dll,0x6FE5A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102424D0,4
D2GAME.dll,0x6FEE5,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x70FEF,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x71001,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x7167F,10004,inline-edit,logic-inline,value-edit,,2
D2GAME.dll,0x71C93,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x71F38,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0x72B8B,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x72BCF,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0x72DD8,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x72E1F,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0x73463,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E540,4
D2GAME.dll,0x73493,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10212C90,4
D2GAME.dll,0x734F2,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102147F0,4
D2GAME.dll,0x75664,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0x75851,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410A0,4
D2GAME.dll,0x759BF,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10223170,4
D2GAME.dll,0x75A0B,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10223170,4
D2GAME.dll,0x75D47,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10223170,4
D2GAME.dll,0x75D5D,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10223170,4
D2GAME.dll,0x75D8C,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10223170,4
D2GAME.dll,0x75E45,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0x75F2B,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101B1AB0,4
D2GAME.dll,0x75FC0,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101B1AB0,4
D2GAME.dll,0x75FE2,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240CE0,4
D2GAME.dll,0x76017,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EB10,4
D2GAME.dll,0x762A8,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F3D0,4
D2GAME.dll,0x76A1F,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10223170,4
D2GAME.dll,0x76F29,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C6610,4
D2GAME.dll,0x76FC5,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C6670,4
D2GAME.dll,0x777CB,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x77813,10004,inline-edit,logic-inline,value-edit,,3
D2GAME.dll,0x77B64,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0x77BA6,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0x77CBB,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C68D0,4
D2GAME.dll,0x77EF8,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0x781A0,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240CE0,10
D2GAME.dll,0x78210,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240CE0,10
D2GAME.dll,0x782E6,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240CE0,4
D2GAME.dll,0x7831D,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240CE0,4
D2GAME.dll,0x7849C,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410B0,4
D2GAME.dll,0x784BB,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240E10,4
D2GAME.dll,0x78584,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410B0,4
D2GAME.dll,0x7859F,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240E10,4
D2GAME.dll,0x786D7,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240CE0,4
D2GAME.dll,0x78813,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240CE0,10
D2GAME.dll,0x78880,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240CE0,10
D2GAME.dll,0x79546,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0x79810,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E770,4
D2GAME.dll,0x798FE,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021C980,4
D2GAME.dll,0x799DF,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x79F1B,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240CE0,10
D2GAME.dll,0x7A6E8,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C6160,4
D2GAME.dll,0x7AD18,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0x7AD2B,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102410F0,4
D2GAME.dll,0x7B1B5,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x807F2,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0x89487,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E390,4
D2GAME.dll,0x8DDD0,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x8DE11,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x8DE99,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x8DEF9,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x8DF59,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x8DFB9,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x8E019,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x8E079,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x8E0EC,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x8E9FB,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221720,4
D2GAME.dll,0x8EA50,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221720,4
D2GAME.dll,0x8EE2F,10004,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,0x1361C49F,4
D2GAME.dll,0x8EE4C,10004,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,0x1361C4BC,4
D2GAME.dll,0x8EEB0,10004,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,0x1361C520,4
D2GAME.dll,0x8EEC9,10004,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,0x1361C539,4
D2GAME.dll,0x8F4A7,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x8FDDD,10004,CALL-patch,PD2:ProjectDiablo.dll,control-redirect,0x10240340,5
D2GAME.dll,0x8FE15,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FE2F,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FE49,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FE60,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FE74,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FE88,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FE99,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FEB6,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FECD,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FF12,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FF2C,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FF49,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FF5D,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FF6E,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FF92,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FFA6,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x8FFB7,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426D0,4
D2GAME.dll,0x90213,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x902D2,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x9082A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0x90A46,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5E00,4
D2GAME.dll,0x91BBE,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0x91DE5,10004,partial-NOP,logic-nop,code-removed,,10
D2GAME.dll,0x91E0E,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021BA40,4
D2GAME.dll,0x92056,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0x92927,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0x929FC,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x92A23,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F350,4
D2GAME.dll,0x92AE3,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x92BFD,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x92C19,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0x92C5A,10004,CALL-patch,PD2:ProjectDiablo.dll,control-redirect,0x1023EA90,18
D2GAME.dll,0x92C83,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F350,4
D2GAME.dll,0x92CE1,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426F0,4
D2GAME.dll,0x92E6F,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0x9307D,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x934F9,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0x935BC,10004,inline-edit,PD2:ProjectDiablo.dll,abs-ptr,0x134F07C0,4
D2GAME.dll,0x937CF,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x93808,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F350,4
D2GAME.dll,0x95543,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0x95760,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x95F9D,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10220380,4
D2GAME.dll,0x96F7B,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241230,4
D2GAME.dll,0x970F3,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241230,4
D2GAME.dll,0x974D9,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x97FA3,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241230,4
D2GAME.dll,0x986D9,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C5C40,4
D2GAME.dll,0x98B8A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0x98C43,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x98EF8,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0x98F36,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x9905C,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0x991DE,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x99219,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x99364,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0x99380,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0x996AC,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0x99DF8,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0x99E6A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0x9A04A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0x9A09A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0x9A22D,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E4C0,4
D2GAME.dll,0x9A2A1,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023E4D0,4
D2GAME.dll,0x9A398,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C70D0,4
D2GAME.dll,0x9A76E,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0x9A8A2,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EBD0,4
D2GAME.dll,0x9A8B4,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0x9AA75,10004,NOP-out,logic-nop,code-removed,,6
D2GAME.dll,0x9B510,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0x9B6F6,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240860,4
D2GAME.dll,0x9B73A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10240860,4
D2GAME.dll,0x9B90C,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x9B939,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x9B966,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241780,4
D2GAME.dll,0x9CDC6,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F040,4
D2GAME.dll,0x9D247,10004,NOP-out,logic-nop,code-removed,,33
D2GAME.dll,0x9D2E2,10004,partial-NOP,logic-nop,code-removed,,10
D2GAME.dll,0x9D495,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426A0,4
D2GAME.dll,0x9D59B,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C7040,4
D2GAME.dll,0x9D9E4,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C7040,4
D2GAME.dll,0x9E1F9,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221610,4
D2GAME.dll,0x9F723,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10241230,4
D2GAME.dll,0xA0575,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xA0972,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EE60,4
D2GAME.dll,0xA09E3,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102404E0,4
D2GAME.dll,0xA10F1,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023F3C0,4
D2GAME.dll,0xA115D,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EC10,4
D2GAME.dll,0xA11D8,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0xA1231,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102426F0,4
D2GAME.dll,0xA16BE,10004,NOP-out,logic-nop,code-removed,,1
D2GAME.dll,0xA1CD9,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102404D0,4
D2GAME.dll,0xA1CF1,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102404D0,4
D2GAME.dll,0xA1DBA,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EDE0,4
D2GAME.dll,0xA1F0B,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EDE0,4
D2GAME.dll,0xA2013,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EDE0,4
D2GAME.dll,0xA209C,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EDE0,4
D2GAME.dll,0xA2401,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0xA242B,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xA2600,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1021E7A0,4
D2GAME.dll,0xA2D43,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x102405D0,4
D2GAME.dll,0xA2D94,10004,NOP-out,logic-nop,code-removed,,29
D2GAME.dll,0xA2F52,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xA3603,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EB20,4
D2GAME.dll,0xA37B7,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xA3841,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x1023EDE0,4
D2GAME.dll,0xA3E94,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xA4833,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xA4A4A,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101C59D0,4
D2GAME.dll,0xA5EEC,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xA5F28,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xA608D,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xA60E6,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xA630B,10004,NOP-out,logic-nop,code-removed,,6
D2GAME.dll,0xA634E,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xA6D8C,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xA6E35,10004,partial-NOP,logic-nop,code-removed,,24
D2GAME.dll,0xA6E90,10004,NOP-out,logic-nop,code-removed,,2
D2GAME.dll,0xA737F,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
D2GAME.dll,0xA74C7,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xA7AC0,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x10221B90,4
D2GAME.dll,0xA8534,10004,inline-edit,logic-inline,value-edit,,1
D2GAME.dll,0xA8975,10004,inline-edit,PD2:ProjectDiablo.dll,rel-branch,0x101CE2C0,4
